category_id,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
24,0.01748759068346697,-0.17046688382193267,0,0,0
1,12.453302787323405,9.646036916395223,0,0,0
24,0.16174112256586484,0.13246471226927253,0,0,0
10,3.79831996945399,6.358306188925082,0,0,0
24,-0.191676212294769,-0.2247557003257329,0,0,0
24,-0.10538373424971363,-0.08903365906623235,0,0,1
24,-0.22229858724704085,-0.32247557003257327,0,0,0
20,0.44146620847651774,0.3778501628664495,0,0,1
1,1.2806414662084764,0.4212812160694897,0,0,0
10,0.1859488354333715,-0.0781758957654723,0,0,0
25,-0.14303169148529973,-0.09011943539630836,0,0,0
24,9.471783123329516,0.9685124864277959,0,0,1
10,3.560595647193585,1.1042345276872965,0,0,0
24,-0.1609774723176785,-0.23452768729641693,0,0,0
10,0.8224513172966781,0.9044516829533116,0,0,1
23,1.5552500954562811,0.49294245385450597,0,0,0
22,-0.18510882016036656,0.1248642779587405,0,0,1
24,0.47796869033982436,0.28447339847991315,0,0,0
23,0.3945780832378771,-0.0998914223669924,0,0,1
24,1.7651011836578847,1.269272529858849,0,0,0
24,-0.21534936998854526,-0.30293159609120524,0,0,0
10,18.633218785796107,28.429967426710096,0,0,1
10,1.2778923253150056,-0.03908794788273615,0,0,1
24,0.4387934326078656,-0.07166123778501629,0,0,0
24,2.5658648339060712,2.015200868621064,0,0,0
24,-0.13272241313478428,-0.22149837133550487,0,0,0
25,0.07231767850324551,-0.07600434310532031,0,0,0
24,-0.12638411607483774,-0.1465798045602606,0,0,0
10,1.2305460099274532,1.1650380021715527,0,0,1
10,40.23016418480336,57.58414766558089,0,0,0
24,-0.004505536464299351,0.14223669923995658,0,0,0
24,0.11630393279877815,0.031487513572204126,0,0,1
1,0.004123711340206186,-0.2681867535287731,0,0,0
23,3.5105765559373805,0.9467969598262758,0,0,0
23,0.4744558991981672,0.30836047774158526,0,0,0
23,-0.11821305841924398,-0.26058631921824105,0,0,0
20,-0.05933562428407789,0.46905537459283386,0,0,0
1,0.01519663993890798,0.014115092290988056,0,0,0
10,7.234975181366934,2.040173724212812,0,0,0
10,0.3314242077128675,-0.15852334419109662,0,0,1
24,0.17655593738067965,0.30618892508143325,0,0,0
24,-0.05475372279495991,0.09011943539630836,0,0,1
23,-0.04956090110729286,-0.08469055374592833,0,0,1
24,0.01748759068346697,-0.256243213897937,0,0,1
1,-0.20099274532264222,-0.15743756786102062,0,0,1
23,0.16410843833524247,0.23235613463626492,0,0,0
24,21.773348606338295,4.236699239956569,0,0,0
25,-0.07392134402443681,8.246471226927254,0,0,0
24,-0.21030927835051547,-0.1997828447339848,0,0,0
23,0.054448262695685375,-0.13680781758957655,0,0,1
23,-0.1346315387552501,-0.21064060803474485,0,0,1
23,1.0258877434135165,0.6297502714440825,0,0,0
22,-0.16899579992363498,-0.20629750271444083,0,0,1
24,-0.2222222222222222,-0.3463626492942454,0,0,0
24,0.9009545628102329,0.15852334419109662,0,0,1
24,3.5567773959526536,1.233441910966341,0,0,0
25,-0.06643757159221077,-0.13029315960912052,0,0,0
10,4.618022145857197,1.1205211726384365,0,0,0
25,-0.18190148911798396,-0.254071661237785,0,0,1
22,0.7928216876670485,0.9446254071661238,0,0,0
24,0.9364642993508973,4.660152008686211,0,0,0
10,1.108209240168003,6.132464712269273,0,0,0
22,-0.206032836960672,0.1237785016286645,0,0,0
10,-0.07147766323024055,0.09446254071661238,0,0,0
1,-0.09446353570064911,-0.20955483170466885,0,0,0
10,-0.08461244749904544,0.07057546145494029,0,0,0
10,22.49828178694158,20.939196525515744,0,0,0
24,-0.16471935853379152,0.014115092290988056,0,0,0
25,-0.1055364642993509,-0.1965255157437568,0,0,1
22,-0.17418862161130202,-0.04560260586319218,0,0,1
25,-0.05429553264604811,0.3300760043431053,0,0,0
25,0.21481481481481482,2.3441910966340935,0,0,0
28,3.1357770141275294,1.1617806731813247,0,0,0
24,-0.17426498663612067,0.02714440825190011,0,0,0
25,-0.18831615120274914,-0.21715526601520088,0,0,0
22,-0.14891179839633448,-0.18023887079261672,0,0,0
25,-0.22115311187476136,-0.30944625407166126,0,0,0
24,-0.10637647957235587,0.11726384364820847,0,0,0
24,0.6878961435662466,-0.10640608034744843,0,0,0
24,-0.10255822833142421,-0.18023887079261672,0,0,0
24,-0.18579610538373426,-0.27904451682953313,0,0,0
22,0.15410462008400153,-0.20521172638436483,0,0,0
24,1.3634975181366933,1.726384364820847,0,0,0
24,0.9628102329133257,-0.05537459283387622,0,0,0
24,2.039709812905689,1.296416938110749,0,0,0
24,12.694005345551737,3.0271444082519,0,0,0
24,0.04146620847651775,-0.07600434310532031,0,0,0
24,-0.22481863306605573,-0.22041259500542887,0,0,1
23,6.903398243604429,2.98914223669924,0,0,0
24,-0.15960290187094311,0.26384364820846906,0,0,0
24,-0.18113783886979765,-0.28230184581976114,0,0,0
25,0.006567392134402444,1.3691639522258414,0,0,0
27,-0.027033218785796106,-0.28773072747014117,0,0,0
24,-0.09568537609774723,0.08577633007600434,0,0,0
27,-0.058266513936617026,-0.30401737242128124,0,0,0
24,-0.20099274532264222,-0.24538545059717698,0,0,0
24,-0.2080946926307751,-0.3127035830618892,0,0,0
26,0.7923634975181367,0.5700325732899023,0,0,1
10,2.9851851851851854,0.5537459283387622,0,0,0
23,-0.07285223367697595,-0.2703583061889251,0,0,0
24,-0.20542191676212296,-0.26275787187839306,1,0,0
24,-0.19961817487590683,-0.32247557003257327,0,0,0
24,-0.2327605956471936,-0.3517915309446254,0,0,0
22,0.0031309660175639557,-0.019543973941368076,0,0,0
17,0.1519663993890798,-0.06623235613463627,0,0,1
25,-0.23428789614356624,-0.3463626492942454,0,0,1
1,-0.19847269950362734,-0.2942453854505972,0,0,0
25,-0.132569683085147,-0.12269272529858849,0,0,0
24,-0.027109583810614738,-0.002171552660152009,0,0,0
17,0.09522718594883543,0.743756786102063,0,0,0
27,1.9179075983199694,2.51900108577633,0,0,1
24,-0.12210767468499427,0.18132464712269272,1,0,0
24,-0.010614738449789995,-0.3279044516829533,0,0,0
10,1.3065292096219931,-0.03908794788273615,0,0,0
24,0.8976708667430316,1.237785016286645,0,0,0
27,-0.18510882016036656,-0.28664495114006516,0,0,1
10,-0.20756013745704469,-0.3311617806731813,0,0,0
10,3.306758304696449,0.7231270358306189,0,0,0
23,0.2700267277586865,0.17155266015200868,0,0,1
24,2.2197021764032074,0.4603691639522258,0,0,0
10,2.971668575792287,4.293159609120521,0,0,0
24,-0.17174494081710576,-0.2692725298588491,0,0,0
17,2.4067201221840397,1.230184581976113,0,0,1
24,37.56800305460099,16.63843648208469,0,0,0
23,0.1715922107674685,-0.09011943539630836,0,0,0
24,-0.19106529209621992,-0.12920738327904452,0,0,0
1,8.551126384116074,0.6427795874049945,0,0,0
24,-0.22535318823978617,-0.32356134636264927,0,0,0
25,-0.09125620465826652,0.1737242128121607,0,0,1
24,1.6814814814814816,0.3268186753528773,0,0,0
24,2.5913707521954943,2.0922909880564604,0,0,1
24,0.6708667430316915,0.1237785016286645,0,0,0
25,0.06781214203894616,0.7643865363735071,0,0,0
23,37.19702176403207,12.817589576547231,0,0,1
24,-0.20916380297823597,-0.28013029315960913,0,0,0
25,-0.09469263077510501,-0.247557003257329,0,0,1
24,1.2947689957999235,0.4158523344191097,0,0,0
24,8.588087056128293,4.5711183496199785,0,0,1
25,-0.22642229858724705,-0.3246471226927253,0,0,0
24,-0.17441771668575792,-0.2269272529858849,0,0,0
22,0.5679266895761741,1.6406080347448426,0,0,0
24,-0.12027491408934708,-0.250814332247557,0,0,0
24,-0.1880106911034746,-0.249728555917481,0,0,0
22,-0.19152348224513174,0.07057546145494029,0,0,0
1,-0.2274914089347079,-0.31921824104234525,0,0,0
25,-0.1665521191294387,0.05537459283387622,0,0,0
26,0.15181366933944254,-0.08686210640608034,0,0,0
24,-0.08690339824360443,0.07926167209554831,0,0,1
25,-0.2232913325696831,-0.32138979370249726,0,0,0
24,3.8126002290950747,2.756786102062975,0,0,1
25,-0.17983963344788087,-0.04777415852334419,0,0,0
22,-0.12248949980908744,-0.02823018458197611,0,0,0
25,-0.19809087437953418,-0.3279044516829533,0,0,0
25,0.2905689194348988,0.5276872964169381,0,0,0
24,-0.2173348606338297,-0.26384364820846906,0,0,0
27,3.3279114165712103,0.6438653637350705,0,0,0
23,0.6400152730049637,-0.13137893593919653,0,0,0
22,-0.14516991218022146,-0.13029315960912052,0,0,1
25,-0.18205421916762124,-0.28013029315960913,0,0,0
23,0.7451699121802214,1.8175895765472312,0,0,0
17,0.2649102710958381,0.15960912052117263,0,0,1
24,-0.218938526155021,-0.28773072747014117,1,0,0
26,0.7384497899961817,1.3431053203040173,0,0,1
24,-0.09728904161893853,0.1444082519001086,0,0,0
22,-0.11485299732722414,-0.2258414766558089,0,0,1
25,-0.2360442917143948,-0.3572204125950054,0,1,0
10,-0.10362733867888507,-0.31704668838219324,0,0,1
22,-0.06697212676594119,-0.2920738327904452,0,0,1
24,0.4939289805269187,0.4560260586319218,0,0,0
24,-0.15089728904161895,-0.24321389793702497,0,0,0
22,-0.08125238640702558,-0.04234527687296417,0,0,0
10,2.2643757159221076,0.2247557003257329,0,0,1
24,61.48904161893853,28.7557003257329,0,0,1
24,-0.08774341351660939,-0.22149837133550487,0,0,1
25,0.2265750286368843,0.6069489685124865,0,0,0
1,2.50225276823215,1.0749185667752443,0,0,1
24,-0.11966399389079801,-0.033659066232356136,0,0,0
25,-0.11668575792287132,0.051031487513572206,0,0,1
17,-0.03734249713631157,-0.04451682953311618,0,0,1
24,-0.23153875525009546,-0.3507057546145494,0,0,0
23,16.24077892325315,6.445168295331162,0,0,0
25,-0.005345551737304314,0.10206297502714441,0,0,0
10,0.7416571210385643,0.011943539630836048,0,0,0
23,0.03955708285605193,0.04777415852334419,0,0,0
25,-0.04726995036273387,0.4169381107491857,0,0,0
24,0.24994272623138603,6.575461454940283,0,0,0
28,1.8968308514700267,6.608034744842563,0,0,0
25,-0.10362733867888507,-0.08251900108577633,0,0,1
24,-0.15754104620084,-0.1248642779587405,0,0,0
24,39.737075219549446,28.026058631921824,0,0,0
24,7.969148529973272,9.617806731813246,0,0,0
24,2.53967163039328,4.545059717698154,0,0,1
29,0.014280259641084384,-0.18783930510314875,1,0,1
24,0.14104620084001526,0.6568946796959826,0,0,1
23,17.81290568919435,6.703583061889251,0,0,0
24,0.3027109583810615,0.21281216069489686,0,0,1
10,0.5812905689194349,2.6330076004343104,0,0,0
24,2.906758304696449,1.298588490770901,0,0,0
26,0.44704085528827797,-0.009771986970684038,0,0,0
24,-0.10431462390225277,-0.22149837133550487,0,0,1
23,0.1066819396716304,-0.1498371335504886,0,0,0
22,0.06575028636884307,0.08686210640608034,0,0,0
22,-0.15525009545628102,-0.19435396308360478,0,0,1
22,-0.22336769759450173,-0.1791530944625407,0,0,1
10,42.84818633066056,9.346362649294246,0,0,0
25,-0.049637266132111495,0.07057546145494029,0,0,1
23,5.193127147766323,1.9142236699239956,0,0,0
1,-0.12019854906452844,0.08469055374592833,0,0,0
22,0.4268041237113402,-0.12052117263843648,0,0,1
24,1.5887743413516608,2.3094462540716614,0,0,1
24,-0.1366933944253532,0.30944625407166126,0,0,0
27,-0.1463917525773196,-0.18349619978284473,0,0,0
24,31.162657502863688,17.680781758957654,0,0,0
24,0.8552119129438717,2.3127035830618894,0,0,0
23,1.454295532646048,0.6449511400651465,0,0,1
27,0.01588392516227568,-0.2779587404994571,0,0,1
25,-0.16639938907980145,-0.04560260586319218,0,0,1
24,-0.03260786559755632,-0.21498371335504887,0,0,0
24,-0.22046582665139366,-0.09446254071661238,0,0,0
25,-0.05887743413516609,-0.16503800217155265,0,0,1
1,3.1670103092783504,-0.01737242128121607,0,0,0
22,0.17945780832378772,-0.24104234527687296,0,0,0
23,1.3185948835433372,0.18241042345276873,0,0,0
24,5.22794959908362,3.3203040173724214,0,0,0
26,0.8794196258113783,0.754614549402823,0,0,1
24,7.946086292478045,4.100977198697068,0,0,1
24,-0.16815578465063002,-0.26601520086862107,0,0,0
24,-0.16090110729285986,0.20412595005428882,0,0,1
10,1.1844978999618174,0.09229098805646037,0,0,1
24,-0.1760213822069492,-0.026058631921824105,0,0,1
23,4.578465063001145,1.6927252985884909,0,0,0
10,0.04910271095838106,0.39087947882736157,0,0,1
24,-0.16181748759068346,-0.2258414766558089,0,0,0
25,0.028942344406261932,-0.2247557003257329,0,0,0
22,-0.07941962581137839,0.23887079261672095,0,0,1
24,-0.2284077892325315,-0.2888165038002172,0,0,1
1,-0.1799159984726995,-0.20629750271444083,0,0,0
24,-0.21168384879725086,-0.15092290988056462,1,0,0
24,-0.20259641084383354,-0.2996742671009772,0,0,0
10,9.332493318060328,26.37459283387622,0,0,0
17,0.4948453608247423,0.5722041259500543,0,0,0
28,1.575028636884307,0.33767643865363733,0,0,0
24,2.1278350515463917,2.7176981541802387,0,0,0
10,0.7596029018709431,0.5830618892508144,0,0,1
17,0.40985108820160365,0.46254071661237783,0,0,0
24,-0.1055364642993509,0.11292073832790445,0,0,0
24,0.12187857961053837,0.033659066232356136,0,0,0
23,0.12737686139747995,0.31378935939196523,0,0,1
43,0.04413898434516991,0.9326818675352877,0,0,0
10,36.21550210003818,7.587404994571118,0,0,0
24,0.06445208094692631,-0.13789359391965256,0,0,1
24,1.5463153875525009,0.05971769815418024,0,0,1
23,2.441466208476518,1.4299674267100977,0,0,0
24,-0.09476899579992364,0.36047774158523344,0,0,0
10,0.9780832378770523,0.50271444082519,0,0,0
23,2.29721267659412,1.8099891422366992,0,0,1
22,0.05979381443298969,-0.1237785016286645,0,0,1
25,-0.06758304696449026,-0.26275787187839306,0,0,0
24,0.6460481099656358,0.9446254071661238,0,0,0
24,-0.21557846506300116,-0.31596091205211724,0,0,1
25,-0.15715922107674685,3.3463626492942455,0,0,1
24,-0.15945017182130583,-0.13789359391965256,0,0,0
25,-0.08789614356624666,-0.21932681867535286,0,0,1
10,22.054371897670865,15.24972855591748,0,0,0
24,-0.1464681176021382,-0.13463626492942454,0,0,1
25,-0.1768613974799542,-0.1259500542888165,0,0,0
24,0.9991599847269951,-0.09554831704668838,0,0,0
25,-0.2360442917143948,-0.3572204125950054,0,1,0
22,0.03909889270714013,-0.14223669923995658,0,0,0
25,-0.208323787705231,-0.18566775244299674,0,0,0
28,1.8073310423825888,0.06080347448425624,0,0,0
24,-0.23268423062237495,-0.30944625407166126,1,0,1
24,-0.22481863306605573,-0.34201954397394135,0,0,0
27,0.2745322642229859,-0.18132464712269272,0,0,1
24,4.473615883925162,2.527687296416938,0,0,1
10,8.704696449026345,9.29315960912052,0,0,0
24,-0.22947689957999237,-0.3485342019543974,0,0,0
24,-0.14852997327224132,-0.26384364820846906,0,0,0
25,0.12936235204276442,-0.13572204125950055,0,0,0
24,52.17670866743032,24.545059717698155,0,0,0
22,-0.2360442917143948,-0.3572204125950054,1,1,0
24,-0.22313860252004583,-0.30510314875135724,0,0,0
25,-0.20351279114165713,-0.2931596091205212,0,0,0
23,2.5146239022527683,0.8935939196525515,0,0,0
24,1.0442917143948072,-0.13680781758957655,0,0,0
24,-0.16319205803741887,-0.28447339847991315,0,0,0
10,1.4694158075601376,0.038002171552660155,0,0,1
25,-0.22321496754486445,0.15309446254071662,0,0,0
24,0.23642611683848797,0.11074918566775244,0,0,0
10,2.6032073310423827,1.4397394136807817,0,0,0
24,-0.1565483008781978,-0.3007600434310532,0,0,0
23,0.08285605192821688,0.06080347448425624,0,0,0
25,-0.22275677739595265,-0.2996742671009772,0,0,0
24,0.5512791141657121,0.44408251900108575,0,0,0
25,1.5324933180603284,0.3463626492942454,0,0,1
23,8.413516609392898,1.8794788273615635,0,0,1
24,0.36968308514700265,-0.09337676438653637,0,0,0
10,-0.15471554028255058,-0.05646036916395222,0,0,0
23,0.6268041237113402,-0.07057546145494029,0,0,0
27,-0.01267659411989309,-0.30293159609120524,0,0,0
24,-0.21344024436807943,-0.2269272529858849,0,0,0
27,0.011912943871706758,0.22149837133550487,0,0,0
24,2.68995799923635,2.3148751357220414,0,0,0
24,0.1466208476517755,-0.26167209554831705,0,0,0
24,0.1445589919816724,-0.22366992399565688,0,0,0
10,0.3462390225276823,0.1769815418023887,0,0,1
24,-0.17502863688430698,-0.13897937024972856,0,0,0
25,-0.09369988545246277,-0.1444082519001086,0,0,0
28,2.9713631156930127,0.6775244299674267,0,0,0
24,-0.1766323024054983,-0.30836047774158526,0,0,0
27,-0.11607483772432226,-0.23995656894679696,0,0,0
24,-0.21794578083237878,-0.33659066232356133,0,0,1
25,-0.1138602520045819,0.1791530944625407,0,0,0
23,5.88713249331806,12.840390879478827,0,0,1
24,-0.08438335242458954,0.07709011943539631,0,0,0
24,-0.1925925925925926,-0.15960912052117263,0,0,0
24,0.5776250477281405,1.0553745928338762,0,0,0
24,2.7492936235204275,1.47557003257329,0,0,0
23,-0.07163039327987782,-0.09337676438653637,0,0,1
17,-0.13837342497136312,-0.255157437567861,0,0,0
24,0.30148911798396333,0.07166123778501629,0,0,0
24,-0.1662466590301642,-0.18349619978284473,0,0,0
24,-0.19037800687285222,-0.06406080347448426,0,0,0
24,0.08560519282168767,0.16395222584147665,0,0,0
24,1.6668957617411226,2.48099891422367,0,0,0
10,0.06254295532646048,0.26167209554831705,0,0,0
23,-0.20473463153875526,-0.2692725298588491,0,0,0
24,0.6712485681557846,0.5895765472312704,0,0,0
24,1.32905689194349,-0.0781758957654723,0,0,0
25,-0.1672394043528064,-0.2681867535287731,0,0,0
23,0.31783123329515084,-0.13680781758957655,0,0,0
24,-0.17304314623902253,-0.249728555917481,0,0,1
25,-0.18228331424207714,-0.15418023887079263,0,0,0
26,0.8410843833524246,0.5732899022801303,0,0,0
10,1.5690721649484536,0.5298588490770901,0,0,0
23,-0.08529973272241313,0.2671009771986971,0,0,0
23,2.879495990836197,1.3224755700325732,0,0,0
24,-0.21321114929362353,-0.255157437567861,0,0,0
24,-0.12271859488354334,0.0727470141150923,0,0,1
24,-0.12852233676975944,0.3116178067318133,0,0,0
24,0.4939289805269187,-0.01737242128121607,0,0,0
24,-0.2029782359679267,-0.33659066232356133,0,0,1
24,-0.22161130202367316,-0.30727470141150925,0,0,1
22,-0.0579610538373425,0.500542888165038,0,0,0
10,4.183428789614356,1.0629750271444083,0,0,0
24,1.4122947689957999,-0.04234527687296417,0,0,0
24,-0.17541046200840016,-0.21606948968512488,0,0,0
25,-0.1972508591065292,-0.2779587404994571,0,0,0
24,1.5120274914089347,1.008686210640608,0,0,1
22,0.815807560137457,0.7980456026058632,0,0,0
24,0.16311569301260023,0.31378935939196523,0,0,1
24,3.470332187857961,0.7839305103148752,0,0,0
10,0.9009545628102329,-0.15852334419109662,0,0,0
23,-0.027796869033982437,0.08034744842562432,0,0,1
10,0.060557464681176024,0.016286644951140065,0,0,0
10,17.77983963344788,63.530944625407166,0,0,0
30,2.9565483008781976,1.6091205211726385,0,0,0
24,-0.15715922107674685,-0.1281216069489685,0,0,1
10,1.6571974035891561,1.9250814332247557,0,0,0
25,-0.23459335624284078,-0.3517915309446254,0,0,1
25,0.6978235967926689,0.8968512486427795,0,0,1
24,1.9461626575028637,0.09011943539630836,0,0,0
10,-0.08048873615883925,0.08143322475570032,0,0,0
24,-0.07399770904925544,-0.1965255157437568,0,0,1
25,0.2279495990836197,0.3539630836047774,0,0,0
25,-0.11928216876670485,-0.13680781758957655,0,0,1
25,-0.2164184803360061,-0.3116178067318133,0,0,0
23,2.0610156548300878,1.4006514657980456,0,0,0
24,9.11729667812142,3.6091205211726383,0,0,0
24,0.6169530355097366,0.02280130293159609,0,0,0
10,9.313554791905307,5.657980456026059,0,0,1
24,0.11821305841924398,0.16829533116178066,0,0,1
25,-0.20534555173730432,-0.03908794788273615,0,0,1
25,-0.14356624665903017,0.22258414766558088,0,0,0
43,0.06979763268423063,0.9837133550488599,0,0,1
10,1.5690721649484536,0.5298588490770901,0,0,0
24,-0.009774723176785032,0.16178067318132464,0,0,0
25,0.18556701030927836,0.9077090119435396,0,0,1
10,0.7169912180221458,1.6927252985884909,0,0,1
23,-0.13753340969835814,-0.1997828447339848,0,0,0
23,0.014509354715540282,-0.23995656894679696,0,0,0
24,-0.16090110729285986,-0.18458197611292074,0,0,0
23,0.553799159984727,-0.02823018458197611,0,0,0
24,-0.14959908361970217,-0.1476655808903366,0,0,0
24,-0.005803741886216113,-0.018458197611292075,0,0,0
22,-0.22626956853760977,-0.2779587404994571,0,0,1
25,-0.10736922489499809,0.19218241042345277,0,0,1
10,-0.156090110729286,-0.12052117263843648,0,0,0
25,-0.20076365024818632,-0.18566775244299674,0,0,0
24,-0.06429935089728904,0.20195439739413681,0,0,1
22,3.6776632302405496,4.318132464712269,0,0,1
28,1.8348988163421154,0.7035830618892508,0,0,0
2,-0.2360442917143948,-0.3572204125950054,0,1,0
10,0.7071401298205422,0.6916395222584147,0,0,0
24,7.6851470026727755,4.52442996742671,0,0,0
10,4.230316914852997,0.7665580890336591,0,0,1
10,13.932035127911417,7.4484256243213895,0,0,0
28,2.2937762504772814,0.6199782844733985,0,0,1
10,1.6810996563573883,0.6004343105320304,0,0,0
26,-0.19641084383352425,-0.2920738327904452,0,0,1
24,13.064681176021383,6.181324647122692,0,0,1
24,-0.21481481481481482,-0.28121606948968514,0,0,0
24,-0.13356242840778923,-0.23561346362649294,0,0,0
24,-0.18327605956471935,-0.10532030401737243,0,0,0
23,0.4468117602138221,1.6688382193268188,0,0,0
24,-0.1831233295150821,0.014115092290988056,0,0,0
1,-0.16914852997327223,-0.011943539630836048,0,0,1
25,0.21328751431844215,1.4332247557003257,0,0,0
24,-0.21061473844979,-0.3496199782844734,0,0,1
24,0.23871706758304698,0.36590662323561346,0,0,0
24,-0.19732722413134784,-0.2975027144408252,0,0,0
24,1.786712485681558,0.3463626492942454,0,0,0
24,-0.218938526155021,-0.28555917480998916,0,0,1
24,0.7209621993127148,0.747014115092291,0,0,0
24,8.276670484917908,34.156351791530945,0,0,0
23,0.07170675830469644,-0.1780673181324647,0,0,1
24,-0.202290950744559,-0.1737242128121607,0,0,0
22,-0.12959144711722032,-0.11509229098805646,0,0,0
25,-0.11920580374188622,-0.07166123778501629,0,0,1
23,-0.024818633066055747,-0.021715526601520086,0,0,1
24,-0.2319205803741886,-0.33659066232356133,0,0,1
25,0.004352806414662085,-0.2258414766558089,0,0,0
24,-0.005116456662848415,-0.12269272529858849,0,0,0
10,0.43818251240931655,0.742671009771987,0,0,1
24,28.02176403207331,6.057546145494028,0,0,0
10,1.2075601374570446,0.19109663409337677,0,0,0
24,2.6211531118747615,0.43539630836047777,0,0,0
17,0.006338297059946545,-0.0738327904451683,0,0,1
25,-0.13172966781214204,-0.11509229098805646,0,0,0
24,2.198778159602902,0.4017372421281216,0,0,1
27,-0.2360442917143948,-0.3572204125950054,1,1,0
24,-0.2360442917143948,-0.3572204125950054,0,1,0
24,-0.18839251622756778,-0.24321389793702497,0,0,0
25,-0.19663993890798015,-0.3246471226927253,0,0,0
24,0.2119893088965254,0.0054288816503800215,0,0,0
24,-0.1399770904925544,0.014115092290988056,0,0,0
24,-0.21443298969072164,-0.3127035830618892,0,0,0
22,0.7272241313478427,0.03040173724212812,0,0,0
24,-0.07124856815578465,0.0738327904451683,0,0,0
24,-0.16197021764032074,-0.06188925081433225,0,0,1
24,0.5386788850706377,0.14115092290988057,0,0,0
29,-0.18113783886979765,-0.34310532030401736,0,0,1
10,1.0023673157693775,-0.04234527687296417,0,0,1
